id,defects
101995,0.07850604713185987
101996,0.31337266979198464
101997,0.20449335512427982
101998,0.10460997646477797
101999,0.11019555673457515
102000,0.20807367024866558
102001,0.3506198261969561
102002,0.678124313010145
102003,0.13087933290721865
102004,0.11461199199518404
102005,0.28032220825520543
102006,0.15798318269236558
102007,0.6709445079462941
102008,0.05338575067966294
102009,0.1964034206161563
102010,0.054174887150416955
102011,0.3496418855131439
102012,0.16439018082842713
102013,0.05826927096773994
102014,0.0566372950078417
102015,0.35150710489814485
102016,0.12090128246457191
102017,0.14993419352488382
102018,0.8198847054602838
102019,0.05557444392846346
102020,0.790338529442563
102021,0.5891179729472018
102022,0.13057238458829742
102023,0.2148560555813098
102024,0.050817735627825295
102025,0.12167325716118323
102026,0.139912201370095
102027,0.05881850173839709
102028,0.046163449884839385
102029,0.051774369153933394
102030,0.2882572148001907
102031,0.11719719305637806
102032,0.05589487392481449
102033,0.11195071816390492
102034,0.15388071296354605
102035,0.09559024930106534
102036,0.2607171497734115
102037,0.302949654138798
102038,0.551080562267153
102039,0.09256815128798802
102040,0.47197518486769113
102041,0.36648306831981675
102042,0.12274016702881389
102043,0.055668502374461026
102044,0.3720274608398217
102045,0.35366760272525444
102046,0.19477602695948887
102047,0.5646940616706916
102048,0.18793276109595922
102049,0.07189513323179213
102050,0.4503002620002897
102051,0.20059551474409273
102052,0.061796923108971974
102053,0.40172955433957824
102054,0.07665027262848907
102055,0.2995784199588868
102056,0.11017794831912553
102057,0.04555776568976966
102058,0.07083578831969185
102059,0.2705798096763233
102060,0.47844762300421406
102061,0.36913915355228066
102062,0.1231366381483949
102063,0.2068281000950163
102064,0.7142630634217317
102065,0.056629088283344974
102066,0.04884814943559252
102067,0.06527345746725291
102068,0.20261452437239622
102069,0.09160370181597348
102070,0.05369932271126602
102071,0.04744481964704756
102072,0.3542827994801027
102073,0.1020334295653591
102074,0.1651323892535906
102075,0.10600495044976889
102076,0.10427815791799706
102077,0.16898058106059619
102078,0.04670409454262503
102079,0.18598699510796882
102080,0.10011717785911942
102081,0.09746109341515767
102082,0.7969508893660429
102083,0.11467727557155473
102084,0.08660215918617759
102085,0.11710955381184664
102086,0.30168084440233844
102087,0.5978513683684343
102088,0.1406562130343444
102089,0.08740723096938842
102090,0.6117992674254942
102091,0.09683229675399439
102092,0.05611527705679972
102093,0.2732050574105103
102094,0.20635024735094867
102095,0.39685936130811883
102096,0.133925890627117
102097,0.5023022779706823
102098,0.053837722707126084
102099,0.04818996193448148
102100,0.15865887210986634
102101,0.30923993618602025
102102,0.07043493719559765
102103,0.08176254019647604
102104,0.12565112149365776
102105,0.4718744462913436
102106,0.14854612773302825
102107,0.0845973217596624
102108,0.37919324604255455
102109,0.4937953892292092
102110,0.14448893585232406
102111,0.6559919453998965
102112,0.5948562828840143
102113,0.14914866776224545
102114,0.21125116812296488
102115,0.1890280642793556
102116,0.33810247938069465
102117,0.12835628270016214
102118,0.054157051195941164
102119,0.4931782734605274
102120,0.5065408759619244
102121,0.42475270937078574
102122,0.11919205191462012
102123,0.07656403713380171
102124,0.07464319510327885
102125,0.5950381699202699
102126,0.09279427658769555
102127,0.1600040618343939
102128,0.15686364893386762
102129,0.058277526967751556
102130,0.1474248142698429
102131,0.10960211177483926
102132,0.04651317521859882
102133,0.12542398461308207
102134,0.15776534979403417
102135,0.11492504073384342
102136,0.06942747440721297
102137,0.16661571982679588
102138,0.05766667936825769
102139,0.05747058088527929
102140,0.24039709600545547
102141,0.06369439202751656
102142,0.09138714963183607
102143,0.3505713991083111
102144,0.36443158559692124
102145,0.15065891315636448
102146,0.08456544805394933
102147,0.11006777805583755
102148,0.09740897294892917
102149,0.12605408714979144
102150,0.628004733244016
102151,0.09535091607414199
102152,0.12758355022317056
102153,0.6281322662039889
102154,0.2942656041485516
102155,0.07458064442377693
102156,0.09971482396526835
102157,0.09838364223489683
102158,0.7707901836649411
102159,0.5956467477919977
102160,0.14994269999439444
102161,0.1232999331994628
102162,0.10253265460819279
102163,0.3205382572842429
102164,0.07393062114297755
102165,0.1257922848983967
102166,0.05970575072950812
102167,0.20311430878575537
102168,0.5546501905719551
102169,0.12482011934925272
102170,0.6944001366874826
102171,0.17697322460144077
102172,0.1890838141518421
102173,0.10180530482562244
102174,0.06451297871897906
102175,0.3697323737605107
102176,0.05966544032462883
102177,0.27014745044395866
102178,0.6050129571541399
102179,0.10969323212739147
102180,0.13730011042172927
102181,0.04521851445474632
102182,0.37384476193256605
102183,0.1151104587543837
102184,0.22091681045690095
102185,0.04892773399610554
102186,0.7558503072922329
102187,0.13379978544634352
102188,0.08138208338260208
102189,0.1719122508580267
102190,0.21709351848615646
102191,0.05053615229866451
102192,0.06148362191824717
102193,0.17357048955398324
102194,0.30228124449533067
102195,0.05417003744239912
102196,0.5939899011330371
102197,0.23372158455372544
102198,0.40837479124268056
102199,0.7693745747121071
102200,0.22498512365181023
102201,0.15566748877348496
102202,0.1976958251333532
102203,0.23546980976891768
102204,0.051532884881005096
102205,0.6021932620857839
102206,0.22622012002622127
102207,0.16303608717930101
102208,0.09464179215993554
102209,0.05465851309747244
102210,0.7030519367846109
102211,0.11522195447887953
102212,0.20914889116079102
102213,0.0924597124035819
102214,0.6558401121521974
102215,0.1537560267059202
102216,0.2664418061513983
102217,0.2862193377627274
102218,0.22603980354209277
102219,0.12948735176390572
102220,0.12300517200975856
102221,0.22151278901200142
102222,0.10164159452478412
102223,0.5998454950681128
102224,0.3635000035857205
102225,0.04817712389779761
102226,0.062301539095423554
102227,0.287465341781137
102228,0.10447092413927549
102229,0.2916458969552471
102230,0.6123081281285762
102231,0.6639697808133566
102232,0.0462088133886547
102233,0.17539424020108138
102234,0.052196446646620716
102235,0.6401641723472499
102236,0.04587724795639418
102237,0.1689658115176258
102238,0.05139996835572629
102239,0.054842615542499994
102240,0.07747399746519427
102241,0.0718170162811046
102242,0.194393918007651
102243,0.3514871476043457
102244,0.3101548288870877
102245,0.15210214577217065
102246,0.28495438718028515
102247,0.17848803993331536
102248,0.10559768563227219
102249,0.35879021103446035
102250,0.08790489547323148
102251,0.06932961134477002
102252,0.1988624048389091
102253,0.7832153376880451
102254,0.4454017158491503
102255,0.0778974133733508
102256,0.1352051308432833
102257,0.07191108339485006
102258,0.1672914932475748
102259,0.3083218854196865
102260,0.10751523127871618
102261,0.40646170527791337
102262,0.10172492463930255
102263,0.33120899143570587
102264,0.45930508364810974
102265,0.2847470767450167
102266,0.7461093596829652
102267,0.10385548680179735
102268,0.09995330438229327
102269,0.07507549665470205
102270,0.08451165327520002
102271,0.04076516761020631
102272,0.6167001482379374
102273,0.3207765220296688
102274,0.10688505779626027
102275,0.12047763714436932
102276,0.05131417282559859
102277,0.12297519046617876
102278,0.5458976012538932
102279,0.11148633109056359
102280,0.2273335535473791
102281,0.09911145072559797
102282,0.18183841072718024
102283,0.07828555308390758
102284,0.19636320771378343
102285,0.45105082667495977
102286,0.797112972621858
102287,0.29464982909688736
102288,0.3571120442603355
102289,0.12222423833275005
102290,0.18266171156980032
102291,0.12904584195084215
102292,0.057749709235544344
102293,0.09948427734243359
102294,0.11664513378592634
102295,0.15522313859609183
102296,0.4088298605100687
102297,0.40148657026102047
102298,0.09529879868271611
102299,0.06326769362416834
102300,0.19404069499658363
102301,0.29462268327280333
102302,0.11490114067842871
102303,0.05096496304047054
102304,0.3619409332311977
102305,0.09943584505352017
102306,0.07743964178331202
102307,0.13090160008905719
102308,0.059603103061880866
102309,0.09353594961682163
102310,0.10144328565777343
102311,0.6629017200869174
102312,0.055800552697560915
102313,0.11840750597097444
102314,0.0718060625943978
102315,0.17754943063096534
102316,0.11034414501230504
102317,0.16985544568858904
102318,0.6250447921355958
102319,0.13397406145884178
102320,0.04559044985154397
102321,0.07478058253841147
102322,0.20192552650586698
102323,0.17564001058500145
102324,0.19419878431350696
102325,0.106716736222025
102326,0.3830699575527866
102327,0.19153253036210935
102328,0.15552777060681716
102329,0.18111503575719895
102330,0.11697714057630765
102331,0.2458404452610028
102332,0.0484847176100187
102333,0.28773272400783295
102334,0.09506072007032187
102335,0.389939906663921
102336,0.16286515501674614
102337,0.041182028880543946
102338,0.0982115845974683
102339,0.2925165076411829
102340,0.14370376395855639
102341,0.3918047342992992
102342,0.1977991738481462
102343,0.17695266030824228
102344,0.1697620583511649
102345,0.25197216823465
102346,0.23494233091669153
102347,0.15646512683782318
102348,0.257039343631525
102349,0.11008243778700394
102350,0.11667403962079512
102351,0.4351363788127438
102352,0.6251931612978666
102353,0.06112799386664781
102354,0.05922083413304531
102355,0.07573983264746137
102356,0.20887563435681208
102357,0.05545868590269412
102358,0.1007538506143921
102359,0.7003947093458373
102360,0.15437782608449027
102361,0.5364724105998974
102362,0.20123432569213506
102363,0.4381780326804793
102364,0.3430635245024944
102365,0.09222152888462734
102366,0.10642012616652721
102367,0.059969119272130444
102368,0.36787627764925895
102369,0.3290760649413882
102370,0.822688232898466
102371,0.4619876714930752
102372,0.6089008236257042
102373,0.03999718567625603
102374,0.15976461383284216
102375,0.10138799393230238
102376,0.047099085475337685
102377,0.21602381371430765
102378,0.06804511990111621
102379,0.04506865554863163
102380,0.593881249377103
102381,0.0671640269938371
102382,0.13471453733681957
102383,0.07167639149409218
102384,0.06841987981878783
102385,0.07752924569071591
102386,0.05703606092735051
102387,0.05986580744378113
102388,0.7654754539888311
102389,0.07920737803092241
102390,0.3815063930771015
102391,0.1720297604497654
102392,0.39288316900852166
102393,0.1346764039537474
102394,0.6184420112237533
102395,0.11500760641848246
102396,0.09669648481816165
102397,0.049467153178039014
102398,0.048912333619497095
102399,0.04807485060195767
102400,0.17311549370076845
102401,0.6202175666431388
102402,0.05612152485488716
102403,0.06882776832233564
102404,0.6219493338591814
102405,0.453648703815408
102406,0.2761754316999246
102407,0.699956096912175
102408,0.14838901058901008
102409,0.2116860429702461
102410,0.0629339846142109
102411,0.784207117740875
102412,0.3577225525781546
102413,0.11272167400461487
102414,0.19873859314518258
102415,0.41784277148237875
102416,0.21273030219566996
102417,0.08735275317105803
102418,0.19331824785439805
102419,0.25359198095630175
102420,0.7303690026547897
102421,0.5866811900574342
102422,0.1084690854890566
102423,0.674006278729009
102424,0.4549012264617302
102425,0.04243661868758965
102426,0.10221299793394927
102427,0.17117000729064355
102428,0.10006745141549002
102429,0.4664215977035502
102430,0.22720430397951488
102431,0.11358175060924655
102432,0.06086072010956076
102433,0.17279068335329825
102434,0.09671177828603042
102435,0.15004105839811635
102436,0.13124307703631827
102437,0.08994029902191637
102438,0.07754814741745449
102439,0.29865418557926815
102440,0.3547678913905167
102441,0.6656796055227032
102442,0.04696614025064771
102443,0.2062444535447706
102444,0.13963577468518007
102445,0.1590585119391922
102446,0.09152868715745092
102447,0.05441168319000432
102448,0.14782417281477692
102449,0.13043173144434236
102450,0.05798446764973166
102451,0.13267483434490548
102452,0.3213945804002603
102453,0.10794401221864196
102454,0.055748284213812255
102455,0.19491234150522907
102456,0.2868657471631307
102457,0.687786608281744
102458,0.1838577479389942
102459,0.14414728483454567
102460,0.12721593749285878
102461,0.12913534631351162
102462,0.8058290270969304
102463,0.11858167209078149
102464,0.11736083410536047
102465,0.17790277089392745
102466,0.3388289989265122
102467,0.7516880154016775
102468,0.29065108239535503
102469,0.18858088751777122
102470,0.18046265305597403
102471,0.06734055574944149
102472,0.2863550434144263
102473,0.20238855517111073
102474,0.10382545466519986
102475,0.10411976754169981
102476,0.09570234288866997
102477,0.16444828697683164
102478,0.04281149110541176
102479,0.06696921933442304
102480,0.041097119205816865
102481,0.12082686456459794
102482,0.4652484721732358
102483,0.05295294065410366
102484,0.2899506340726066
102485,0.23669654815569516
102486,0.3644159987949435
102487,0.10292616629552291
102488,0.0454502956076161
102489,0.05347753366289533
102490,0.10864628906867727
102491,0.10639249216631876
102492,0.1729977484949528
102493,0.5182802499061031
102494,0.6279841638270891
102495,0.27466459859313297
102496,0.24934159555060065
102497,0.13427029131737514
102498,0.18522335546728097
102499,0.052549094667599175
102500,0.06226187621550425
102501,0.0484907626213232
102502,0.5428224762773265
102503,0.655542196444579
102504,0.28666834785861867
102505,0.28728216395800266
102506,0.08637330211323012
102507,0.04265513349626131
102508,0.11455011746742458
102509,0.13057423712126826
102510,0.05372573189985118
102511,0.05562478267531274
102512,0.09825042712203533
102513,0.4452020812243826
102514,0.37111847082872756
102515,0.3741690611354537
102516,0.059632061135079815
102517,0.08852700598690212
102518,0.11865459713574013
102519,0.11849428033470961
102520,0.09264163230158737
102521,0.12775399881060126
102522,0.09389192625728358
102523,0.2661956858940194
102524,0.28134585808856655
102525,0.4175630118942845
102526,0.08883149418666653
102527,0.046565526183313326
102528,0.09423196302916241
102529,0.06470004179086099
102530,0.07523320426606468
102531,0.1579336254190573
102532,0.6964564956598982
102533,0.1312482218302747
102534,0.09991917495563489
102535,0.7279891141517023
102536,0.13526880562843246
102537,0.17435727527778952
102538,0.09016178334715207
102539,0.3458252804694907
102540,0.0616889548226134
102541,0.08275451494740836
102542,0.09906734270253648
102543,0.3459628520364872
102544,0.05202678676158475
102545,0.4179025764186886
102546,0.1612558763896622
102547,0.0985486762366136
102548,0.1928657265386233
102549,0.5282388845382111
102550,0.18816017527817255
102551,0.09542858514343833
102552,0.050244283560096095
102553,0.3486989127292725
102554,0.05502338340146352
102555,0.33730019435567765
102556,0.11629971087680606
102557,0.0984588271817906
102558,0.08308286139257692
102559,0.3427607321417856
102560,0.6819795638361646
102561,0.09170829351762208
102562,0.3895268777171413
102563,0.5385278104565118
102564,0.09165014884662699
102565,0.10439317895071189
102566,0.14045961131351464
102567,0.2915816569810776
102568,0.3853339288019085
102569,0.08247865733745582
102570,0.04887472572024543
102571,0.6092595442021592
102572,0.04961738087757807
102573,0.0879763157787384
102574,0.0504286356471694
102575,0.0594070761030239
102576,0.12063260812219134
102577,0.0962072929689032
102578,0.631412795001646
102579,0.0980248038079783
102580,0.7653164644092132
102581,0.05659855970387943
102582,0.23458186112772594
102583,0.5583816912567051
102584,0.1586387464859206
102585,0.3087842817556892
102586,0.8519071256101365
102587,0.06365500295859719
102588,0.8137203343774029
102589,0.2504995167673957
102590,0.08007821379125382
102591,0.48349168753279004
102592,0.1918056899289576
102593,0.33453627287555876
102594,0.12251581257878051
102595,0.04551583085949517
102596,0.3521246658693476
102597,0.048713492960079624
102598,0.16901061613166352
102599,0.7830803504711381
102600,0.6498568845383965
102601,0.2289791456844011
102602,0.28317139829743443
102603,0.12917096505770934
102604,0.09728608969472664
102605,0.32678264824670755
102606,0.04472175950495982
102607,0.05210436087193491
102608,0.09871331282012716
102609,0.057731837373141935
102610,0.17442649817492306
102611,0.2549270328140955
102612,0.0890643601278381
102613,0.6128129711779723
102614,0.3035651448945123
102615,0.09387984584071257
102616,0.05810195474053102
102617,0.05177368875672819
102618,0.07483470924527665
102619,0.06589381271975424
102620,0.21297518092792908
102621,0.22167991988088387
102622,0.11932921511491028
102623,0.06123001143954488
102624,0.11551406076445052
102625,0.09381210638184895
102626,0.12625829622471035
102627,0.0775334223935337
102628,0.47490087064684233
102629,0.08972169677026673
102630,0.6214658921805406
102631,0.45075641173065506
102632,0.10616017341418067
102633,0.07296505989292101
102634,0.22115525018335694
102635,0.05477033780664003
102636,0.1254485357788293
102637,0.04798300893410621
102638,0.11696713134539098
102639,0.35267918016254857
102640,0.04947076107865056
102641,0.21379436491363912
102642,0.6499902676662987
102643,0.5579397518981982
102644,0.3406675544141517
102645,0.1087500441623077
102646,0.0855151139159921
102647,0.18685479969218613
102648,0.06364806620272012
102649,0.43281914644132596
102650,0.10605309924548371
102651,0.28959404304173514
102652,0.33466694404526853
102653,0.5891400093702399
102654,0.1409927966073521
102655,0.17219978516840204
102656,0.07519343204469214
102657,0.14260927702182682
102658,0.2340608957591946
102659,0.5466580451026007
102660,0.1396629981222419
102661,0.07918140145603993
102662,0.71133335496012
102663,0.6139691158652364
102664,0.06853105429745802
102665,0.41707734625748405
102666,0.1437356531362173
102667,0.12125680084813768
102668,0.09709767910237481
102669,0.05846800939837477
102670,0.0701733287402035
102671,0.5851884742781593
102672,0.12259123922819255
102673,0.11938885529768709
102674,0.13238092182362185
102675,0.14583716329003021
102676,0.21019382354979455
102677,0.1571825558163576
102678,0.1122160167100849
102679,0.14875937083271903
102680,0.15866600222838617
102681,0.05521894061286779
102682,0.10956098579599671
102683,0.21186120729937039
102684,0.0929406869728919
102685,0.09110379051196635
102686,0.1307222647780071
102687,0.054286707363216134
102688,0.7334490192982175
102689,0.3597911443459144
102690,0.19453044540582878
102691,0.6017168440722728
102692,0.13186547416730163
102693,0.05911277807802129
102694,0.14783273412206865
102695,0.6166528103498423
102696,0.07186054871739177
102697,0.11277634999854855
102698,0.2179678151873771
102699,0.0860867867768348
102700,0.5679252539682997
102701,0.3894052826099699
102702,0.6368070605508899
102703,0.24024089119826975
102704,0.09870373852394572
102705,0.20055103329015864
102706,0.3127245099796115
102707,0.16247221724470373
102708,0.34604052055521767
102709,0.0448924832107343
102710,0.13288990526269165
102711,0.1392203714174042
102712,0.15688617898446125
102713,0.784203712154637
102714,0.11152080912795696
102715,0.4673729868138112
102716,0.4336160186557687
102717,0.13326662084143595
102718,0.3927957779638129
102719,0.11069416512589877
102720,0.12432597629607023
102721,0.11879511927772479
102722,0.08567021835049972
102723,0.08360025213258022
102724,0.3095174624536555
102725,0.04466823648051547
102726,0.1262525405551597
102727,0.47801222898714085
102728,0.0583159971828023
102729,0.10981591139434344
102730,0.2105015553649086
102731,0.13190558862645024
102732,0.21317466994012063
102733,0.28213910084282456
102734,0.7950873342271058
102735,0.04959658591785002
102736,0.10595050098952882
102737,0.26293991983793435
102738,0.11600910619676551
102739,0.1545410866354869
102740,0.15980282472231078
102741,0.12834896577107863
102742,0.45848584013695703
102743,0.568559223895954
102744,0.1733976029117132
102745,0.0863753856717724
102746,0.29953528682108654
102747,0.06549859742831976
102748,0.11518144867705542
102749,0.04621290154511646
102750,0.07105647488889827
102751,0.504430376232273
102752,0.14034004400502423
102753,0.22052454356863577
102754,0.0985217463316792
102755,0.37132786593585915
102756,0.09493207365124402
102757,0.2929072934756906
102758,0.08759229227945918
102759,0.6179404425355584
102760,0.562554866131935
102761,0.16342005518827604
102762,0.06539745205324309
102763,0.060076547713040614
102764,0.2982360270583891
102765,0.522050737830957
102766,0.05275743069612279
102767,0.5980763593537181
102768,0.5790392471441118
102769,0.6594075360260706
102770,0.06430659628387077
102771,0.07446970597714071
102772,0.05886659998560786
102773,0.10297983018738908
102774,0.7625976938810134
102775,0.06852972122092135
102776,0.22671207272956936
102777,0.11435028117366432
102778,0.1712724252824953
102779,0.19067730572881894
102780,0.8324882965215263
102781,0.1976108704676689
102782,0.22555501465349367
102783,0.32971763665380455
102784,0.08545027777228101
102785,0.367457380847865
102786,0.04680686911561413
102787,0.1583858233161859
102788,0.05824374211587527
102789,0.04443420361011581
102790,0.23629805572346135
102791,0.1838761695745422
102792,0.5490520429752178
102793,0.05322145090383579
102794,0.2314958936352487
102795,0.06658237719876567
102796,0.061307098715138814
102797,0.13514073983570116
102798,0.17396829101506553
102799,0.37829941184064564
102800,0.20613954712307
102801,0.07731479237715018
102802,0.7194076766529031
102803,0.08455022870071736
102804,0.09384851358983046
102805,0.10837542167970309
102806,0.04128475210657454
102807,0.05553242215916274
102808,0.16286749800031844
102809,0.12390205456938712
102810,0.16181860769189713
102811,0.05815806353715831
102812,0.07014728311760257
102813,0.18836452003951862
102814,0.2733465567335664
102815,0.7120309973291327
102816,0.07278754487125733
102817,0.09380970241033146
102818,0.36683291650757144
102819,0.37869377692078343
102820,0.10212861771380158
102821,0.13349277592003178
102822,0.1971215332157133
102823,0.15634410777253674
102824,0.13206719041325132
102825,0.6031508482561753
102826,0.6842219190310775
102827,0.05185040421347559
102828,0.1155906042970453
102829,0.11173748056395442
102830,0.07111969754778896
102831,0.24392165605012786
102832,0.21122426911034672
102833,0.06829985641252209
102834,0.1171298265441952
102835,0.44621442860212185
102836,0.07485700544385972
102837,0.10346190728228526
102838,0.5853402694337065
102839,0.37764005482706925
102840,0.07409874638414132
102841,0.16005314405384544
102842,0.2122419831041062
102843,0.09284982793968025
102844,0.540713707338833
102845,0.08581076144570442
102846,0.06164861663444539
102847,0.41837701623133466
102848,0.636119629959725
102849,0.6634516548553695
102850,0.0912270811410791
102851,0.46941176458581196
102852,0.7266379768936512
102853,0.3699672388772775
102854,0.07655154587396282
102855,0.051100972566151315
102856,0.13379435015203542
102857,0.5602785217864864
102858,0.34498255167421105
102859,0.2666663064579246
102860,0.11772640704780549
102861,0.13401216032468533
102862,0.0915858431794268
102863,0.46364573933094916
102864,0.15531421348642765
102865,0.06346057027918485
102866,0.05880724626842097
102867,0.11913066742673929
102868,0.22368196940744967
102869,0.2353214182018377
102870,0.29555212435423245
102871,0.8262284023535287
102872,0.047583492727669485
102873,0.05171933575411142
102874,0.2849844879170361
102875,0.04964343756357035
102876,0.10275916104685802
102877,0.3509387648556099
102878,0.2539575330572457
102879,0.10909069930940384
102880,0.04741063228766264
102881,0.11208267041861553
102882,0.2108475226456182
102883,0.04465563763793492
102884,0.12851288308139042
102885,0.06016369258768049
102886,0.12279379322144174
102887,0.4655755153709461
102888,0.11902807544629035
102889,0.3460348992594692
102890,0.10783893789472963
102891,0.4027945869263933
102892,0.06842653483059638
102893,0.1746381134071519
102894,0.17314894485863538
102895,0.3321515905519846
102896,0.19540558467413544
102897,0.15499200110697112
102898,0.13308666418726714
102899,0.19625546686049647
102900,0.13992097439959453
102901,0.2964520518950763
102902,0.042706144605254785
102903,0.09794671491530033
102904,0.1545241475108016
102905,0.07054716754950692
102906,0.18748880939051937
102907,0.1814000132988605
102908,0.09751800289590176
102909,0.11030133540017574
102910,0.046656043831022835
102911,0.120085964618957
102912,0.04952068594345092
102913,0.15862338438893248
102914,0.06561641726058622
102915,0.05160505815855929
102916,0.10674838623411012
102917,0.31152134764596573
102918,0.107841341165317
102919,0.12189047330506944
102920,0.333813364052694
102921,0.15358325000414844
102922,0.17092089406054772
102923,0.7265663437435776
102924,0.5751356613572012
102925,0.08750322302888061
102926,0.051365007623408496
102927,0.0767147794650018
102928,0.1448818278804494
102929,0.0835080040559256
102930,0.07338828309791887
102931,0.17059036084630996
